CPT only copyright 2009 American Medical Association. All rights reserved.,,,,,,
,,,,,,
"Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,,
,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
,,OTHER,"6,715","$1,727,440.76","$1,352,234.32",
,31235,TOTAL,750,"$222,785.01","$174,009.90",
,,80S,0,$0.00,$0.00,
,,OTHER,750,"$222,785.01","$174,009.90",
,31237,TOTAL,"63,356","$20,957,710.85","$16,352,491.00",
,,80S,N/A,$13.09,$10.47,
,,SG,184,"$81,615.23","$64,298.84",
,,OTHER,"63,171","$20,876,082.53","$16,288,181.69",
,31238,TOTAL,"21,750","$6,483,727.20","$5,070,061.24",
,,80S,0,$0.00,$0.00,
,,SG,55,"$26,038.13","$20,692.08",
,,OTHER,"21,695","$6,457,689.07","$5,049,369.16",
,31239,TOTAL,"1,269","$753,192.55","$597,140.69",
,,80S,19,"$1,785.85","$1,428.70",
,,SG,68,"$46,367.83","$36,871.22",
,,OTHER,"1,182","$705,038.87","$558,840.77",
,31240,TOTAL,"3,727","$551,274.98","$434,994.45",
,,SG,112,"$35,546.00","$28,430.30",
,,OTHER,"3,615","$515,728.98","$406,564.15",
,31254,TOTAL,"8,106","$2,104,890.95","$1,655,182.85",
,,80S,0,$0.00,$0.00,
,,SG,323,"$147,432.99","$116,908.83",
,,OTHER,"7,783","$1,957,457.96","$1,538,274.02",
,31255,TOTAL,"27,214","$11,968,651.77","$9,435,262.45",
,,80S,0,$0.00,$0.00,
,,SG,868,"$579,630.07","$457,152.71",
,,OTHER,"26,346","$11,389,021.70","$8,978,109.74",
,31256,TOTAL,"15,272","$3,161,909.52","$2,489,330.56",
,,80S,0,$0.00,$0.00,
,,SG,532,"$216,816.22","$171,165.14",
,,OTHER,"14,740","$2,945,093.30","$2,318,165.42",
,31267,TOTAL,"23,248","$6,296,120.56","$4,966,423.54",
,,80S,0,$0.00,$0.00,
,,SG,688,"$283,516.23","$224,324.47",
,,OTHER,"22,560","$6,012,604.33","$4,742,099.07",
,31276,TOTAL,"16,222","$8,204,965.73","$6,472,081.81",
,,80S,N/A,$80.51,$64.41,
,,SG,471,"$181,813.73","$144,344.93",
,,OTHER,"15,750","$8,023,071.49","$6,327,672.47",
,31287,TOTAL,"6,843","$1,409,069.78","$1,114,061.18",
,,80S,N/A,$51.60,$41.28,
,,SG,211,"$80,304.07","$62,815.62",
,,OTHER,"6,631","$1,328,714.11","$1,051,204.28",
,31288,TOTAL,"7,296","$1,644,336.11","$1,300,821.86",
,,80S,N/A,$78.18,$62.55,
,,SG,182,"$73,068.97","$57,942.88",
,,OTHER,"7,112","$1,571,188.96","$1,242,816.43",
,31290,TOTAL,127,"$128,916.37","$102,616.17",
,,80S,N/A,$331.43,$265.14,
,,OTHER,125,"$128,584.94","$102,351.03",
,31291,TOTAL,140,"$141,420.27","$111,207.22",
,,80S,N/A,$678.73,$542.98,
,,OTHER,136,"$140,741.54","$110,664.24",
,31292,TOTAL,105,"$97,484.88","$77,890.00",
,,80S,0,$0.00,$0.00,
,,SG,0,$0.00,$0.00,
,,OTHER,105,"$97,484.88","$77,890.00",
,31293,TOTAL,53,"$58,193.47","$45,980.84",
,,80S,0,$0.00,$0.00,
,,SG,0,$0.00,$0.00,
,,OTHER,53,"$58,193.47","$45,980.84",
,31294,TOTAL,19,"$19,701.97","$15,761.60",
,,80S,N/A,$157.30,$125.84,
,,SG,0,$0.00,$0.00,
,,OTHER,18,"$19,544.67","$15,635.76",
,31299,TOTAL,111,"$70,389.45","$56,171.67",
,,80S,0,$0.00,$0.00,
,,SG,0,$0.00,$0.00,
,,OTHER,111,"$70,389.45","$56,171.67",
,31300,TOTAL,108,"$108,541.43","$86,691.40",
,,80S,N/A,"$1,084.14",$867.32,
,,SG,N/A,$760.69,$608.55,
,,OTHER,100,"$106,696.60","$85,215.53",
,31320,TOTAL,N/A,"$4,519.93","$3,615.95",
,,OTHER,N/A,"$4,519.93","$3,615.95",
,31360,TOTAL,700,"$994,846.12","$788,951.93",
,,80S,113,"$31,308.22","$25,046.63",
,,OTHER,587,"$963,537.90","$763,905.30",
,31365,TOTAL,425,"$837,584.37","$666,572.84",
,,80S,56,"$19,379.06","$15,503.31",
,,OTHER,369,"$818,205.31","$651,069.53",
,31367,TOTAL,99,"$181,815.89","$141,485.73",
,,80S,N/A,"$1,700.12","$1,341.53",
,,OTHER,93,"$180,115.77","$140,144.20",
,31368,TOTAL,31,"$56,995.17","$44,874.44",
,,80S,N/A,"$1,637.56","$1,310.04",
,,OTHER,26,"$55,357.61","$43,564.40",
,31370,TOTAL,60,"$98,835.83","$77,674.10",
,,80S,N/A,"$1,354.76","$1,083.79",
,,OTHER,55,"$97,481.07","$76,590.31",
,31375,TOTAL,56,"$94,413.50","$74,478.39",
,,80S,N/A,$548.67,$438.94,
,,OTHER,54,"$93,864.83","$74,039.45",
,31380,TOTAL,32,"$52,792.23","$42,102.16",
,,OTHER,32,"$52,792.23","$42,102.16",
,31382,TOTAL,47,"$76,875.24","$61,500.16",
,,80S,N/A,"$1,738.53","$1,390.82",
,,OTHER,41,"$75,136.71","$60,109.34",
,31390,TOTAL,108,"$232,175.95","$185,740.69",
,,80S,14,"$5,034.23","$4,027.35",
,,OTHER,94,"$227,141.72","$181,713.34",
,31395,TOTAL,68,"$162,471.84","$129,977.46",
,,80S,N/A,"$2,508.18","$2,006.54",
,,OTHER,61,"$159,963.66","$127,970.92",
,31400,TOTAL,101,"$55,163.59","$43,216.27",
,,80S,N/A,$728.99,$583.21,
,,OTHER,95,"$54,434.60","$42,633.06",
,31420,TOTAL,41,"$25,264.55","$19,246.05",
,,80S,N/A,$182.66,$146.12,
,,OTHER,39,"$25,081.89","$19,099.93",
,31500,TOTAL,"268,268","$28,796,813.18","$22,824,963.92",
,,80S,0,$0.00,$0.00,
,,OTHER,"268,268","$28,796,813.18","$22,824,963.92",
,31502,TOTAL,"17,426","$547,217.79","$429,360.89",
,,80S,0,$0.00,$0.00,
,,OTHER,"17,426","$547,217.79","$429,360.89",
,31505,TOTAL,"19,023","$1,340,549.05","$1,016,657.02",
,,OTHER,"19,023","$1,340,549.05","$1,016,657.02",
,31510,TOTAL,136,"$22,503.17","$17,666.38",
,,80S,0,$0.00,$0.00,
,,OTHER,136,"$22,503.17","$17,666.38",
,31511,TOTAL,121,"$16,731.20","$13,264.23",
,,SG,N/A,$36.65,$29.32,
,,OTHER,120,"$16,694.55","$13,234.91",
,31512,TOTAL,24,"$4,145.15","$3,316.12",
,,OTHER,24,"$4,145.15","$3,316.12",
,31513,TOTAL,369,"$40,097.25","$30,534.25",
,,80S,N/A,$83.65,$65.56,
,,SG,N/A,$74.34,$59.47,
,,OTHER,363,"$39,939.26","$30,409.22",
,31515,TOTAL,964,"$112,081.00","$88,123.83",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$2,490.29","$1,992.24",
,,OTHER,959,"$109,590.71","$86,131.59",
,31520,TOTAL,32,"$3,566.66","$2,721.74",
,,80S,N/A,$11.07,$8.86,
,,OTHER,31,"$3,555.59","$2,712.88",
,31525,TOTAL,"13,753","$2,361,135.65","$1,860,589.99",
,,80S,0,$0.00,$0.00,
,,SG,44,"$18,778.14","$15,022.55",
,,OTHER,"13,709","$2,342,357.51","$1,845,567.44",
,31526,TOTAL,"1,812","$310,704.99","$244,343.07",
,,SG,20,"$11,476.54","$9,073.24",
,,OTHER,"1,792","$299,228.45","$235,269.83",
,31527,TOTAL,30,"$5,852.58","$4,576.28",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$1,282.46","$1,025.97",
,,OTHER,28,"$4,570.12","$3,550.31",
,31528,TOTAL,309,"$35,562.51","$27,886.86",
,,80S,N/A,$20.81,$16.65,
,,SG,N/A,$551.69,$441.35,
,,OTHER,307,"$34,990.01","$27,428.86",
,31529,TOTAL,172,"$19,739.04","$15,134.25",
,,80S,N/A,$11.90,$9.52,
,,SG,N/A,$572.63,$458.10,
,,OTHER,170,"$19,154.51","$14,666.63",
,31530,TOTAL,310,"$61,150.34","$47,338.99",
,,OTHER,310,"$61,150.34","$47,338.99",
,31531,TOTAL,220,"$45,306.70","$35,838.67",
,,OTHER,220,"$45,306.70","$35,838.67",
,31535,TOTAL,"8,552","$1,842,807.01","$1,454,247.65",
,,80S,0,$0.00,$0.00,
,,SG,171,"$107,619.20","$85,749.41",
,,OTHER,"8,381","$1,735,187.81","$1,368,498.24",
,31536,TOTAL,"9,133","$2,391,836.13","$1,876,128.31",
,,80S,0,$0.00,$0.00,
,,SG,159,"$113,732.52","$88,689.59",
,,OTHER,"8,974","$2,278,103.61","$1,787,438.72",
,31540,TOTAL,"1,113","$353,439.31","$277,335.38",
,,80S,0,$0.00,$0.00,
,,SG,36,"$25,819.94","$19,683.24",
,,OTHER,"1,077","$327,619.37","$257,652.14",
,31541,TOTAL,"10,815","$3,445,861.02","$2,706,742.82",
,,80S,0,$0.00,$0.00,
,,SG,207,"$157,933.05","$124,187.27",
,,OTHER,"10,608","$3,287,927.97","$2,582,555.55",
,31545,TOTAL,882,"$336,090.45","$265,890.85",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$5,207.74","$4,104.31",
,,OTHER,875,"$330,882.71","$261,786.54",
,31546,TOTAL,32,"$17,581.91","$14,065.57",
,,80S,0,$0.00,$0.00,
,,OTHER,32,"$17,581.91","$14,065.57",
,31560,TOTAL,33,"$8,810.28","$7,007.40",
,,OTHER,33,"$8,810.28","$7,007.40",
,31561,TOTAL,167,"$53,946.50","$42,563.31",
,,SG,N/A,$858.23,$686.58,
,,OTHER,166,"$53,088.27","$41,876.73",
,31570,TOTAL,"2,071","$586,889.10","$457,610.09",
,,SG,36,"$19,494.41","$15,333.59",
,,OTHER,"2,035","$567,394.69","$442,276.50",
,31571,TOTAL,"3,250","$831,939.82","$656,928.92",
,,80S,0,$0.00,$0.00,
,,SG,34,"$23,054.52","$18,335.63",
,,OTHER,"3,216","$808,885.30","$638,593.29",
,31575,TOTAL,"557,642","$56,184,599.87","$42,905,416.88",
,,80S,N/A,$5.37,$4.30,
,,SG,N/A,$380.63,$304.53,
,,OTHER,"557,634","$56,184,213.87","$42,905,108.05",
,31576,TOTAL,706,"$125,147.13","$98,599.37",
,,SG,N/A,$901.58,$721.26,
,,OTHER,705,"$124,245.55","$97,878.11",
,31577,TOTAL,115,"$19,995.80","$15,545.20",
,,OTHER,115,"$19,995.80","$15,545.20",
,31578,TOTAL,222,"$44,683.22","$34,851.21",
,,80S,N/A,$24.86,$19.89,
,,OTHER,221,"$44,658.36","$34,831.32",
,31579,TOTAL,"46,662","$9,096,274.75","$7,042,473.94",
,,SG,97,"$9,391.15","$7,513.02",
,,OTHER,"46,565","$9,086,883.60","$7,034,960.92",
,31580,TOTAL,45,"$38,976.58","$31,118.31",
,,80S,N/A,$135.54,$108.43,
,,OTHER,44,"$38,841.04","$31,009.88",
,31582,TOTAL,31,"$49,035.90","$39,138.71",
,,80S,0,$0.00,$0.00,
,,OTHER,31,"$49,035.90","$39,138.71",
,31584,TOTAL,17,"$24,184.62","$19,307.14",
,,OTHER,17,"$24,184.62","$19,307.14",
,31587,TOTAL,22,"$14,184.16","$11,347.32",
,,80S,N/A,$366.89,$293.50,
,,OTHER,19,"$13,817.27","$11,053.82",
,31588,TOTAL,"1,301","$1,208,208.85","$951,354.09",
,,80S,105,"$16,231.93","$12,686.24",
,,SG,N/A,"$8,933.10","$7,146.50",
,,OTHER,"1,189","$1,183,043.82","$931,521.35",
,31590,TOTAL,N/A,"$4,294.47","$3,435.58",
,,80S,N/A,$74.10,$59.28,
,,OTHER,N/A,"$4,220.37","$3,376.30",
,31595,TOTAL,31,"$18,560.17","$14,617.40",
,,80S,N/A,$94.31,$75.45,
,,OTHER,30,"$18,465.86","$14,541.95",
,31599,TOTAL,812,"$316,482.19","$251,092.40",
,,80S,20,"$3,906.98","$3,125.58",
,,SG,0,$0.00,$0.00,
,,OTHER,792,"$312,575.21","$247,966.82",
,31600,TOTAL,"40,390","$14,795,423.70","$11,766,512.58",
,,80S,12,$668.48,$534.79,
,,OTHER,"40,378","$14,794,755.22","$11,765,977.79",
,31601,TOTAL,11,"$2,716.65","$2,046.42",
,,OTHER,11,"$2,716.65","$2,046.42",
,31603,TOTAL,"1,854","$377,119.19","$299,538.23",
,,80S,N/A,$37.94,$30.35,
,,OTHER,"1,853","$377,081.25","$299,507.88",
,31605,TOTAL,369,"$61,681.91","$48,589.55",
,,80S,0,$0.00,$0.00,
,,OTHER,369,"$61,681.91","$48,589.55",
,31610,TOTAL,"1,780","$1,134,172.38","$903,247.86",
,,80S,0,$0.00,$0.00,
,,OTHER,"1,780","$1,134,172.38","$903,247.86",
,31611,TOTAL,970,"$353,044.43","$279,828.70",
,,80S,50,"$2,387.34","$1,909.86",
,,SG,N/A,"$2,022.74","$1,618.19",
,,OTHER,917,"$348,634.35","$276,300.65",
,31612,TOTAL,269,"$14,013.15","$11,158.32",
,,80S,N/A,$6.91,$5.53,
,,SG,N/A,$630.11,$504.09,
,,OTHER,267,"$13,376.13","$10,648.70",
,31613,TOTAL,"1,203","$463,762.37","$367,157.32",
,,80S,N/A,$132.43,$105.94,
,,SG,N/A,"$2,465.56","$1,972.45",
,,OTHER,"1,197","$461,164.38","$365,078.93",
,31614,TOTAL,335,"$203,996.34","$162,044.93",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$2,026.26","$1,621.01",
,,OTHER,333,"$201,970.08","$160,423.92",
,31615,TOTAL,"11,528","$1,560,264.96","$1,217,097.56",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$2,089.26","$1,671.40",
,,OTHER,"11,520","$1,558,175.70","$1,215,426.16",
,31620,TOTAL,"7,673","$532,329.53","$422,230.47",
,,80S,0,$0.00,$0.00,
,,SG,0,$0.00,$0.00,
,,OTHER,"7,673","$532,329.53","$422,230.47",
,31622,TOTAL,"88,718","$11,366,711.50","$9,000,520.56",
,,80S,N/A,$20.96,$16.77,
,,SG,258,"$84,740.29","$66,444.79",
,,OTHER,"88,458","$11,281,950.25","$8,934,059.00",
,31623,TOTAL,"33,933","$1,781,964.78","$1,408,877.31",
,,80S,0,$0.00,$0.00,
,,SG,200,"$60,690.32","$47,973.18",
,,OTHER,"33,733","$1,721,274.46","$1,360,904.13",
,31624,TOTAL,"87,097","$8,438,095.31","$6,680,733.89",
,,80S,0,$0.00,$0.00,
,,SG,314,"$92,742.08","$73,355.51",
,,OTHER,"86,783","$8,345,353.23","$6,607,378.38",
,31625,TOTAL,"30,346","$4,574,253.13","$3,617,761.22",
,,80S,0,$0.00,$0.00,
,,SG,115,"$39,824.15","$31,643.42",
,,OTHER,"30,231","$4,534,428.98","$3,586,117.80",
,31628,TOTAL,"40,261","$6,997,054.16","$5,524,913.77",
,,80S,0,$0.00,$0.00,
,,SG,227,"$82,022.14","$62,969.26",
,,OTHER,"40,034","$6,915,032.02","$5,461,944.51",
,31629,TOTAL,"16,642","$3,273,484.23","$2,587,701.56",
,,80S,0,$0.00,$0.00,
,,SG,91,"$33,313.79","$25,790.95",
,,OTHER,"16,551","$3,240,170.44","$2,561,910.61",
,31630,TOTAL,"1,731","$269,635.42","$212,824.90",
,,80S,0,$0.00,$0.00,
,,OTHER,"1,731","$269,635.42","$212,824.90",
,31631,TOTAL,775,"$153,682.45","$121,634.73",
,,80S,0,$0.00,$0.00,
,,OTHER,775,"$153,682.45","$121,634.73",
,31632,TOTAL,"3,397","$182,866.47","$144,760.90",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$817.21,$636.11,
,,OTHER,"3,393","$182,049.26","$144,124.79",
,31633,TOTAL,"3,346","$223,190.58","$176,495.78",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$1,767.68","$1,414.16",
,,OTHER,"3,338","$221,422.90","$175,081.62",
,31635,TOTAL,"2,146","$357,577.91","$283,909.77",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$1,419.98","$1,111.98",
,,OTHER,"2,142","$356,157.93","$282,797.79",
,31636,TOTAL,680,"$111,105.43","$88,161.72",
,,80S,0,$0.00,$0.00,
,,OTHER,680,"$111,105.43","$88,161.72",
,31637,TOTAL,109,"$8,807.64","$7,046.06",
,,OTHER,109,"$8,807.64","$7,046.06",
,31638,TOTAL,307,"$65,991.08","$51,629.35",
,,80S,0,$0.00,$0.00,
,,OTHER,307,"$65,991.08","$51,629.35",
,31640,TOTAL,579,"$144,644.26","$114,462.99",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$1,476.98","$1,145.82",
,,OTHER,577,"$143,167.28","$113,317.17",
,31641,TOTAL,"3,150","$770,808.39","$607,636.01",
,,80S,0,$0.00,$0.00,
,,OTHER,"3,150","$770,808.39","$607,636.01",
,31643,TOTAL,867,"$138,725.22","$110,616.55",
,,OTHER,867,"$138,725.22","$110,616.55",
,31645,TOTAL,"30,000","$4,326,211.16","$3,437,445.53",
,,80S,0,$0.00,$0.00,
,,SG,20,"$4,458.03","$3,566.46",
,,OTHER,"29,980","$4,321,753.13","$3,433,879.07",
,31646,TOTAL,"4,414","$548,044.61","$435,923.98",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$345.95,$276.76,
,,OTHER,"4,413","$547,698.66","$435,647.22",
,31656,TOTAL,64,"$5,343.70","$4,274.97",
,,OTHER,64,"$5,343.70","$4,274.97",
,31715,TOTAL,15,$519.17,$415.32,
,,OTHER,15,$519.17,$415.32,
,31717,TOTAL,119,"$7,396.12","$5,833.98",
,,OTHER,119,"$7,396.12","$5,833.98",
,31720,TOTAL,194,"$9,883.65","$7,848.48",
,,OTHER,194,"$9,883.65","$7,848.48",
,31725,TOTAL,457,"$37,573.21","$29,399.24",
,,80S,0,$0.00,$0.00,
,,OTHER,457,"$37,573.21","$29,399.24",
,31730,TOTAL,567,"$101,625.00","$80,620.03",
,,80S,0,$0.00,$0.00,
,,SG,N/A,$572.46,$457.98,
,,OTHER,564,"$101,052.54","$80,162.05",
,31750,TOTAL,231,"$235,465.85","$184,771.09",
,,80S,20,"$3,546.27","$2,757.87",
,,OTHER,211,"$231,919.58","$182,013.22",
,31755,TOTAL,31,"$37,887.58","$30,284.02",
,,80S,N/A,$341.35,$273.08,
,,OTHER,29,"$37,546.23","$30,010.94",
,31760,TOTAL,25,"$23,685.78","$18,645.53",
,,80S,N/A,$618.34,$461.67,
,,OTHER,21,"$23,067.44","$18,183.86",
,31766,TOTAL,N/A,"$3,355.36","$2,684.29",
,,OTHER,N/A,"$3,355.36","$2,684.29",
,31770,TOTAL,31,"$19,804.50","$15,843.60",
,,80S,N/A,$947.17,$757.74,
,,OTHER,23,"$18,857.33","$15,085.86",
,31775,TOTAL,N/A,"$9,094.06","$7,275.23",
,,OTHER,N/A,"$9,094.06","$7,275.23",
,31780,TOTAL,123,"$112,228.97","$87,826.15",
,,80S,13,"$2,016.12","$1,612.91",
,,OTHER,110,"$110,212.85","$86,213.24",
,31781,TOTAL,33,"$32,922.26","$26,548.92",
,,80S,N/A,$671.63,$537.30,
,,OTHER,30,"$32,250.63","$26,011.62",
,31785,TOTAL,117,"$87,847.06","$68,961.43",
,,80S,N/A,$913.29,$730.63,
,,OTHER,108,"$86,933.77","$68,230.80",
,31786,TOTAL,19,"$19,805.72","$15,844.57",
,,80S,N/A,"$1,081.23",$864.98,
,,OTHER,14,"$18,724.49","$14,979.59",
,31800,TOTAL,64,"$34,273.30","$26,961.18",
,,80S,0,$0.00,$0.00,
,,OTHER,64,"$34,273.30","$26,961.18",
,31805,TOTAL,26,"$10,146.76","$8,117.41",
,,80S,N/A,$635.29,$508.23,
,,OTHER,18,"$9,511.47","$7,609.18",
,31820,TOTAL,305,"$89,888.96","$70,934.69",
,,80S,N/A,$59.33,$47.46,
,,SG,N/A,"$1,906.18","$1,416.95",
,,OTHER,299,"$87,923.45","$69,470.28",
,31825,TOTAL,267,"$114,488.25","$90,937.72",
,,80S,N/A,$634.24,$507.39,
,,SG,N/A,"$1,416.19","$1,113.05",
,,OTHER,261,"$112,437.82","$89,317.28",
,31830,TOTAL,175,"$53,508.87","$41,891.00",
,,80S,N/A,$23.62,$18.90,
,,SG,N/A,"$1,368.76","$1,095.00",
,,OTHER,172,"$52,116.49","$40,777.10",
,31899,TOTAL,824,"$133,896.38","$106,945.87",
,,80S,N/A,$230.31,$184.25,
,,SG,0,$0.00,$0.00,
,,OTHER,819,"$133,666.07","$106,761.62",
,32000,TOTAL,0,$0.00,$0.00,
,,OTHER,0,$0.00,$0.00,
,32002,TOTAL,0,$0.00,$0.00,
,,OTHER,0,$0.00,$0.00,
,32005,TOTAL,0,$0.00,$0.00,
,,OTHER,0,$0.00,$0.00,
,32019,TOTAL,0,$0.00,$0.00,
,,OTHER,0,$0.00,$0.00,
,32020,TOTAL,0,$0.00,$0.00,
,,OTHER,0,$0.00,$0.00,
,32035,TOTAL,182,"$83,266.20","$66,343.64",
,,80S,33,"$2,660.40","$2,128.32",
,,OTHER,149,"$80,605.80","$64,215.32",
,32036,TOTAL,254,"$134,394.91","$106,826.82",
,,80S,45,"$4,290.85","$3,432.69",
,,OTHER,209,"$130,104.06","$103,394.13",
,32095,TOTAL,"2,087","$793,710.28","$629,368.92",
,,80S,531,"$35,320.25","$28,061.55",
,,OTHER,"1,556","$758,390.03","$601,307.37",
,32100,TOTAL,"2,583","$1,680,361.64","$1,335,965.14",
,,80S,654,"$80,354.36","$63,768.52",
,,OTHER,"1,929","$1,600,007.28","$1,272,196.62",
,32110,TOTAL,575,"$594,111.97","$472,268.63",
,,80S,109,"$19,518.31","$15,499.43",
,,OTHER,466,"$574,593.66","$456,769.20",
,32120,TOTAL,"1,039","$522,184.54","$416,181.33",
,,80S,280,"$30,160.91","$23,850.71",
,,OTHER,759,"$492,023.63","$392,330.62",
,32124,TOTAL,"1,896","$784,599.04","$624,015.54",
,,80S,518,"$41,910.25","$33,434.09",
,,OTHER,"1,378","$742,688.79","$590,581.45",
,32140,TOTAL,107,"$69,793.48","$55,834.75",
,,80S,28,"$3,437.40","$2,749.92",
,,OTHER,79,"$66,356.08","$53,084.83",
,32141,TOTAL,525,"$501,399.08","$399,716.87",
,,80S,132,"$22,552.44","$18,041.94",
,,OTHER,393,"$478,846.64","$381,674.93",
,32150,TOTAL,344,"$211,057.48","$168,147.78",
,,80S,76,"$8,763.20","$7,010.56",
,,OTHER,268,"$202,294.28","$161,137.22",
,32151,TOTAL,35,"$22,875.17","$18,215.86",
,,80S,N/A,"$1,004.07",$803.26,
,,OTHER,27,"$21,871.10","$17,412.60",
,32160,TOTAL,598,"$235,482.17","$186,805.77",
,,80S,85,"$6,224.87","$4,933.72",
,,OTHER,513,"$229,257.30","$181,872.05",
,32200,TOTAL,126,"$79,247.52","$63,390.84",
,,80S,29,"$3,468.05","$2,774.47",
,,OTHER,97,"$75,779.47","$60,616.37",
,32201,TOTAL,447,"$103,687.60","$82,074.96",
,,80S,0,$0.00,$0.00,
,,OTHER,447,"$103,687.60","$82,074.96",
,32215,TOTAL,229,"$94,884.47","$75,618.80",
,,80S,59,"$4,324.28","$3,459.43",
,,OTHER,170,"$90,560.19","$72,159.37",
,32220,TOTAL,"3,990","$4,552,750.49","$3,627,159.19",
,,80S,"1,035","$218,254.20","$174,065.15",
,,OTHER,"2,955","$4,334,496.29","$3,453,094.04",
,32225,TOTAL,"1,108","$703,060.39","$558,005.72",
,,80S,271,"$31,959.91","$25,281.38",
,,OTHER,837,"$671,100.48","$532,724.34",
,32310,TOTAL,423,"$188,024.66","$149,445.00",
,,80S,97,"$8,600.11","$6,880.09",
,,OTHER,326,"$179,424.55","$142,564.91",
,32320,TOTAL,"1,344","$1,570,857.00","$1,251,746.42",
,,80S,340,"$75,145.29","$60,116.36",
,,OTHER,"1,004","$1,495,711.71","$1,191,630.06",
,32400,TOTAL,"1,462","$123,975.33","$97,997.21",
,,80S,0,$0.00,$0.00,
,,OTHER,"1,462","$123,975.33","$97,997.21",
,32402,TOTAL,410,"$120,822.19","$96,511.98",
,,80S,87,"$4,112.50","$3,290.01",
,,OTHER,323,"$116,709.69","$93,221.97",
,32405,TOTAL,"58,304","$5,696,446.75","$4,495,842.74",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$2,052.00",$755.84,
,,OTHER,"58,298","$5,694,394.75","$4,495,086.90",
,32420,TOTAL,452,"$45,271.02","$35,771.77",
,,80S,0,$0.00,$0.00,
,,OTHER,452,"$45,271.02","$35,771.77",
,32421,TOTAL,"110,318","$8,590,390.86","$6,805,521.96",
,,80S,N/A,$76.59,$61.27,
,,SG,28,"$5,488.72","$4,289.73",
,,OTHER,"110,289","$8,584,825.55","$6,801,170.96",
,32422,TOTAL,"111,838","$13,579,338.54","$10,776,012.78",
,,80S,0,$0.00,$0.00,
,,OTHER,"111,838","$13,579,338.54","$10,776,012.78",
,32440,TOTAL,"1,115","$1,254,806.52","$996,643.20",
,,80S,331,"$75,476.15","$59,967.77",
,,OTHER,784,"$1,179,330.37","$936,675.43",
,32442,TOTAL,30,"$60,224.34","$48,179.48",
,,80S,N/A,"$1,581.51","$1,265.21",
,,OTHER,26,"$58,642.83","$46,914.27",
,32445,TOTAL,94,"$239,364.42","$188,904.75",
,,80S,20,"$10,513.89","$8,411.11",
,,OTHER,74,"$228,850.53","$180,493.64",
,32480,TOTAL,"17,355","$18,047,696.54","$14,332,276.11",
,,80S,"5,420","$1,125,915.53","$894,693.10",
,,OTHER,"11,935","$16,921,781.01","$13,437,583.01",
,32482,TOTAL,"1,298","$1,431,626.30","$1,137,964.56",
,,80S,407,"$90,721.40","$71,970.86",
,,OTHER,891,"$1,340,904.90","$1,065,993.70",
,32484,TOTAL,"1,508","$1,480,720.13","$1,180,486.04",
,,80S,388,"$73,144.67","$58,515.78",
,,OTHER,"1,120","$1,407,575.46","$1,121,970.26",
,32486,TOTAL,202,"$345,722.23","$273,283.97",
,,80S,52,"$16,883.97","$13,507.17",
,,OTHER,150,"$328,838.26","$259,776.80",
,32488,TOTAL,184,"$313,873.35","$250,355.02",
,,80S,49,"$16,229.89","$12,983.91",
,,OTHER,135,"$297,643.46","$237,371.11",
,32491,TOTAL,104,"$131,590.00","$105,271.99",
,,80S,33,"$8,631.77","$6,905.39",
,,OTHER,71,"$122,958.23","$98,366.60",
,32500,TOTAL,"8,998","$8,263,872.04","$6,570,437.50",
,,80S,"2,496","$427,167.97","$339,653.56",
,,OTHER,"6,502","$7,836,704.07","$6,230,783.94",
,32501,TOTAL,191,"$37,246.70","$29,797.48",
,,80S,48,"$1,772.62","$1,418.10",
,,OTHER,143,"$35,474.08","$28,379.38",
,32503,TOTAL,146,"$191,824.87","$153,459.99",
,,80S,40,"$10,625.94","$8,500.74",
,,OTHER,106,"$181,198.93","$144,959.25",
,32504,TOTAL,88,"$135,951.45","$107,140.59",
,,80S,22,"$6,699.78","$5,359.83",
,,OTHER,66,"$129,251.67","$101,780.76",
,32540,TOTAL,237,"$288,864.79","$231,033.56",
,,80S,55,"$11,920.18","$9,477.93",
,,OTHER,182,"$276,944.61","$221,555.63",
,32550,TOTAL,"7,111","$1,644,767.10","$1,310,256.57",
,,80S,0,$0.00,$0.00,
,,SG,0,$0.00,$0.00,
,,OTHER,"7,111","$1,644,767.10","$1,310,256.57",
,32551,TOTAL,"61,339","$10,078,987.97","$7,999,713.57",
,,80S,0,$0.00,$0.00,
,,SG,0,$0.00,$0.00,
,,OTHER,"61,339","$10,078,987.97","$7,999,713.57",
,32560,TOTAL,"4,865","$480,216.77","$382,624.46",
,,80S,0,$0.00,$0.00,
,,OTHER,"4,865","$480,216.77","$382,624.46",
